ID,Cv
mp-23033,92.65592383497656
mp-774907,111.92902489309073
mp-10289,138.0995454941427
mp-2784,72.59405093474741
mp-28069,166.28003979891602
mp-8017,187.3712880021253
mp-8452,132.3225347765491
mp-9127,171.52693253536253
mp-23737,72.72348678399499
mp-13925,229.48527816798853
mp-23137,204.5926165263989
mp-2858,226.8532961276691
mp-6204,225.842805243911
mp-12954,155.24982835260582
mp-1345,273.18654736539344
mp-20731,168.34361204521045
mp-22988,121.02641354826952
mp-3104,164.5229652108496
mp-441,74.1723430740745
mp-561947,118.44534169361478
mp-571222,49.529972574478165
mp-5840,154.47915115537913
mp-8978,146.9968688953608
mp-991676,190.82400092393848
mp-11703,188.1455246602193
mp-28650,96.4025834364493
mp-641923,219.9578290988338
mp-7323,141.9048690116817
mp-7604,140.96346867663422
mp-7622,207.36789164397243
mp-9307,110.8449733620163
mp-9610,81.35465079671988
mp-1986,40.22336791324166
mp-5061,222.26576160182617
mp-570538,71.86151249373738
mp-7449,243.91448081499425
mp-6973,144.12889955967813
mp-9143,145.03979211803548
mp-1287,282.9248117219984
mp-547244,218.8265744357638
mp-14088,193.66045551111063
mp-14437,87.14546932373007
mp-304,286.5716768519273
mp-4359,118.71593643248906
mp-4385,162.2214114829902
mp-9570,116.8988489294784
mp-985586,114.99457182958736
mp-11719,166.94406176446728
mp-14069,148.90435505893498
mp-20027,119.75711860910154
mp-23097,195.8170600058387
mp-553310,161.9565971033137
mp-568661,167.93477417516058
mp-8041,73.23797168387688
mp-10614,66.34097163351376
mp-24428,130.73112220988884
mp-569812,192.81849627608705
mp-8207,182.7779831339432
mp-8411,192.564789696563
mp-1265,37.35395564538828
mp-5020,101.0902010361086
mp-556405,183.42086649310744
mp-10547,267.13321031345134
mp-570354,46.2272313172877
mp-6613,206.21412944150643
mp-7505,233.04811516182977
mp-7929,117.24096984546902
mp-961649,69.40277136187173
mp-9881,144.99050760834885
mp-989548,221.82739596438492
mp-23289,48.662329990723954
mp-4547,111.1085388535346
mp-504535,123.73850996700598
mp-7067,120.4399543809426
mp-927,257.12813094258627
mp-27830,215.2855009559977
mp-1247,285.3504995131904
mp-28110,214.4133519630029
mp-3915,87.19618520707056
mp-3924,148.8195298326884
mp-4406,199.93935464437035
mp-5414,187.97160587784845
mp-571102,49.629349189204746
mp-6384,198.6780717791821
mp-8934,243.3772797685245
mp-9107,275.67102699638195
mp-9566,118.9046258327473
mp-571124,218.6918363162297
mp-996941,204.84129802513948
mp-35220,96.35873616760531
mp-560558,236.44005029876132
mp-6947,84.18007179920036
mp-1009894,38.17855414933515
mp-7684,170.62824201246866
mp-7891,115.92766892770324
mp-9718,275.5144237192231
mp-2074,87.76705882171015
mp-560588,90.00339626290597
mp-7801,149.67802583007887
mp-9386,145.4822601913488
mp-974381,212.9396431875473
mp-2176,48.07496373512847
mp-7650,168.34562947046572
mp-8262,227.6284937449317
mp-8812,192.3543532824756
mp-20282,238.9040395358332
mp-27869,96.74469991014216
mp-32880,48.34184202099191
mp-567655,141.6275288843452
mp-7100,130.3387104119809
mp-753747,209.22075908089903
mp-24721,39.174081248594746
mp-25305,222.9499584902448
mp-9569,114.47163282209064
mp-996944,221.02467537185976
mp-23059,214.35609798679417
mp-34293,161.61003946100715
mp-7436,145.4867085415814
mp-9295,191.78191597995328
mp-10381,189.34303648086205
mp-4081,188.963968651159
mp-12418,289.58081972727825
mp-23406,211.5879649298389
mp-27828,212.6655330707437
mp-569346,97.10351839142884
mp-1022,72.37293053661331
mp-8930,240.00042871715752
mp-23214,141.80148647822975
mp-27207,162.53514612251965
mp-3524,116.37234739042589
mp-5394,137.75240471031017
mp-28453,246.36575385367385
mp-30056,118.1122209072608
mp-34932,52.71039033830116
mp-626151,138.93533546312182
